source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020150079060,지지대를 이용한 박형 칩 적층방법,H10W 90/00|H10W 70/40|H10W 29/00,2015-06-04,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020150079060,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150079060&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150135149,웨이퍼 레벨의 적층형 팬 아웃 패키지 및 그 제조 방법,H10W 90/00|H10B 80/00|H10W 20/40|H10P 76/40|H10P 76/00,2015-09-24,거절,거절,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020150135149,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150135149&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150140499,재배선층을 이용한 반도체 패키지 제조방법,H10W 90/00|H10W 70/60|H10W 74/10|H10W 29/00,2015-10-06,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020150140499,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150140499&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160025667,반도체 패키지 제조방법,H10W 70/40|H10W 29/00|H10W 40/00|H10W 70/62|H10W 20/44,2016-03-03,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020160025667,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160025667&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190132696,더블 사이드 반도체 패키지 및 더블 사이드 반도체 패키지의 제조방법,H10B 80/00|H10W 90/00|H10W 70/68|H10W 74/10|H10W 70/40|H10W 70/62|H10W 20/49|H10W 29/00,2019-10-24,거절,거절,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020190132696,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190132696&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020000053752,"세라믹, 엔지니어링 플라스틱 또는 에폭시 몰딩컴파운드로 된 플럭스 도팅 핀",H10W 29/00|H10P 72/00,2000-09-09,거절,거절,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020000053752,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020000053752&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020000069483,본드 콜렛 클리닝 시스템 및 그 사용방법,H10W 29/00|H10P 72/00|B08B 1/00,2000-11-22,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020000069483,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020000069483&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020000069998,반도체 패키지 제조용 다이 접착 장비,H10W 29/00,2000-11-23,취하,취하,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020000069998,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020000069998&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080011055,리프 스프링을 포함하는 반도체 칩 접착 장비 및 그작동방법,H10W 29/00,2008-02-04,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020080011055,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080011055&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080011056,스프링 방식의 플란자 핀을 갖는 반도체 칩 접착 장비,H10W 29/00,2008-02-04,거절,거절,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020080011056,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080011056&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080011065,역피라미드 방식의 반도체 칩 접착 장비 및 그 작동방법,H10W 29/00,2008-02-04,거절,거절,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020080011065,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080011065&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080047095,반도체 패키지 제조공정의 인쇄회로기판용 맵 데이터활용방법,H10W 46/00,2008-05-21,거절,거절,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020080047095,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080047095&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080062855,다이 본딩 장치,H10W 29/00,2008-06-30,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020080062855,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080062855&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100054837,복수개의 웨이퍼 본딩에 사용되는 정렬 마크를 갖는 반도체 웨이퍼 및 그 가공방법.,H10W 46/00|H10W 20/00|H10P 72/50|H10P 54/00,2010-06-10,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020100054837,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100054837&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100055092,무선 전력과 무선 주파수 신호를 이용하는 솔더 볼 부착 장치,H10W 70/62|H10W 40/80|H10P 74/00,2010-06-10,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020100055092,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100055092&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130116027,반도체 패키지 및 적층형 반도체 패키지,H10W 40/22|H10W 40/25|H10W 74/01|H10W 40/60,2013-09-30,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020130116027,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130116027&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140072011,와이어 본딩용 에어 블로우 장치,H10W 29/00,2014-06-13,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020140072011,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140072011&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140108951,"적층형 반도체 패키지, 적층형 반도체 패키지의 와이어 본딩장치 및 그 제조방법",H10W 29/00,2014-08-21,소멸,소멸,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020140108951,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140108951&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
102020110010271,반도체 패키지 조립공정의 웨이퍼 링 카세트,H10P 72/10,2011-11-18,거절,거절,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,102020110010271,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=102020110010271&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080001854,USB 저장 장치 및 그 제조 방법,G06K 19/077|H01R 13/629,2008-01-07,거절,거절,주식회사 에스에프에이반도체,1,BACKWARD_CITATION_ESTIMATED,1020080001854,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080001854&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
