source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020210185401,유기금속 전구체를 이용한 금속 박막 증착 방법,C23C 16/18|C23C 16/56,2021-12-22,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020210185401,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210185401&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220091044,고순도 황화카르보닐(COS)의 제조반응 시스템,C01B 32/77|B01D 53/04|B01D 53/26|B01D 46/00|B01D 3/32,2022-07-22,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020220091044,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220091044&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230040302,암모니아 기화기 시스템,C01C 1/10|C01B 3/04|F17C 7/04|F17C 9/02|F28D 21/00,2023-03-28,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020230040302,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230040302&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230095926,디보란 정제방법,C01B 6/10|C01B 6/34|B01D 53/04,2023-07-24,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020230095926,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230095926&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230119792,고순도 디보란(B2H6)의 제조방법,C01B 6/10,2023-09-08,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020230119792,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230119792&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240011930,몰리브데넘 디옥시 디클로라이드의 제조방법,C01G 39/04,2024-01-26,등록,등록,(주)원익머트리얼즈|원익머트리얼즈 노스 아메리카 엘엘씨,1,BACKWARD_CITATION_ESTIMATED,1020240011930,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240011930&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240017402,암모니아 기반 수소 생산시스템,C01B 3/04|C01B 21/02,2024-02-05,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020240017402,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240017402&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150008927,초임계 유체를 이용한 암모니아 보란의 재생 시스템,B01J 20/34|C01B 35/14,2015-01-19,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020150008927,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150008927&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170010856,암모니아 흡착 장치,B01D 53/04|B01D 53/58|B01J 20/04,2017-01-24,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020170010856,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170010856&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170010857,암모니아 발생 및 방출 장치,C01C 1/02|F01N 3/20,2017-01-24,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020170010857,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170010857&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170011256,플루오르화붕소 정제방법,C01B 35/06|B01D 53/04|B01J 20/34,2017-01-24,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020170011256,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170011256&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190045072,고수율의 클로로폴리실란의 제조방법,C01B 33/107|B01J 19/00,2019-04-17,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020190045072,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190045072&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190121551,실란합성을 위한 촉매 및 이의 제조방법,B01J 29/40|B01J 37/30|B01J 37/00|B01J 37/08|B01J 37/16|C01B 33/04,2019-10-01,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020190121551,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190121551&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190177726,가스 분리막을 이용한 가스생성장치,C01B 3/04|B01J 8/02|B01D 69/08,2019-12-30,등록,등록,(주)원익머트리얼즈|한국과학기술연구원,1,BACKWARD_CITATION_ESTIMATED,1020190177726,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190177726&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220022761,트리할로디실란의 제조 방법 및 그를 이용하는 반도체 소자의 제조 방법,C07F 7/02|H10P 10/00,2022-02-22,공개,공개,삼성전자주식회사|(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020220022761,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220022761&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090052782,황화카보닐의 합성방법 및 합성반응장치,C07C 319/00|C07C 327/22,2009-06-15,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020090052782,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090052782&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110031005,고순도 헥사플루오르프로필렌 정제장치,C07B 63/00|B01D 8/00|C07C 17/383|C07C 21/18,2011-04-05,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020110031005,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110031005&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120097931,암모니아 보란의 합성 시스템 및 이를 이용한 암모니아 보란의 제조방법,C01B 35/14|B01D 53/02|B01J 19/00,2012-09-04,등록,등록,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020120097931,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120097931&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240121784,할로트리실란의 제조 방법 및 그를 이용하는 반도체 소자의 제조 방법,C01B 33/107,2024-09-06,공개,공개,삼성전자주식회사|(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020240121784,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240121784&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090073906,금속실리콘 정제장치,C30B 31/16|C30B 29/06|C30B 35/00,2009-08-11,소멸,소멸,(주)원익머트리얼즈,1,BACKWARD_CITATION_ESTIMATED,1020090073906,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090073906&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
