source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020210045484,차량 통화 시스템 및 이를 이용한 오디오 입출력 제어 방법,H04M 9/08,2021-04-07,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020210045484,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210045484&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210048016,영상 표출 장치로 영상 신호를 전송하는 영상 출력 시스템 및 이를 이용한 표출 영상 변경 방법,H04N 21/2662|H04N 21/462|H04N 7/01,2021-04-13,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020210048016,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210048016&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210052392,전원 관리 장치 및 그 동작 방법,G01R 19/00|G01R 19/32,2021-04-22,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020210052392,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210052392&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210071970,후방 카메라 영상 처리 장치 및 방법,H04N 7/18|H04N 5/77|H04N 5/907|B60R 11/04,2021-06-03,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020210071970,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210071970&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210163187,다양한 영상 모드를 지원하는 이미지 스케일링 시스템 및 그 방법,G06T 3/4053|G06T 3/4046|G06T 5/50|G06N 3/08,2021-11-24,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020210163187,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210163187&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210173915,다채널 차량 블랙박스 및 녹화 파일 생성 방법,G07C 5/08|H04N 5/92|H04N 21/218|H04N 19/597,2021-12-07,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020210173915,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210173915&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210183805,차량 멀티미디어 시스템 및 이를 이용한 스트리밍 버퍼 수위 제어 방법,H04N 21/24|H04N 21/4363|H04N 21/436|H04N 21/414|H04N 21/439,2021-12-21,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020210183805,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210183805&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190069620,화면 멈춤을 초래하는 정지 프레임을 결정하는 차량 클러스터 장치 및 그 방법,H04N 17/04|H04L 1/00|B60K 35/00,2019-06-12,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020190069620,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190069620&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190072443,클록 오프셋을 추정하는 디지털 오디오 방송 수신 장치 및 그 방법,H04H 20/18|H04H 40/36|H04L 7/027,2019-06-18,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020190072443,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190072443&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190082072,펄스 폭 변조기 및 이를 이용한 펄스 폭 변조 신호 모니터링 방법,H03K 7/08,2019-07-08,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020190082072,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190082072&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190094366,디지털 클러스터 출력음 모니터링 시스템 및 방법,H04R 29/00|B60K 35/00,2019-08-02,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020190094366,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190094366&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190163002,ISDB 전송 스트림의 심리스 전환을 제공하는 송신 장치 및 수신 장치,H04N 21/236|H04N 21/2343|H04N 21/235|H04N 21/43|H04N 21/422|H04N 21/434,2019-12-09,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020190163002,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190163002&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190174322,암호화 알고리즘이 적용된 시스템에서의 데이터 처리 방법,H04L 9/06,2019-12-24,등록,등록,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020190174322,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190174322&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230189392,플로어 플랜 시각화를 이용한 GP 먹스 위치를 설정하는 반도체 칩의 설계 방법 및 그 장치,G06F 30/392|G06F 30/398|G06F 30/3312|G06F 30/31|G06F 111/20|G06F 119/12|G06F 111/04,2023-12-22,공개,공개,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020230189392,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230189392&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230189715,네트워크 온 칩의 설계 공간 탐색 방법 및 그 장치,G06F 30/398|G06F 30/392|G06F 30/394|G06F 30/20|G06F 15/78|G06F 111/04|G06F 115/02|G06F 115/08|G06F 117/12|G06F 119/06,2023-12-22,공개,공개,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020230189715,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230189715&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100126831,위성 좌표 예측을 이용한 수신기 좌표 계산 장치,G01S 19/20|G01S 19/24|G01S 19/25|G01C 21/26,2010-12-13,등록,등록,주식회사 텔레칩스|건국대학교 산학협력단,1,BACKWARD_CITATION_ESTIMATED,1020100126831,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100126831&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080130221,부동 소수점을 이용한 복소수 곱셈방법,G06F 7/48|G06F 7/487,2008-12-19,소멸,소멸,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020080130221,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080130221&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020050130815,하드웨어 작업관리 장치,H04N 19/436,2005-12-27,소멸,소멸,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020050130815,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020050130815&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020070004359,이동형 저장매체를 이용한 음향 시스템 및 그 제어방법,G10H 1/36|G11B 20/10|G11B 31/00,2007-01-15,소멸,소멸,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020070004359,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020070004359&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080027987,싱크 에러가 포함된 데이터 CD 판독 방법,G11B 20/18|G11B 27/19|G11B 27/30,2008-03-26,소멸,소멸,주식회사 텔레칩스,1,BACKWARD_CITATION_ESTIMATED,1020080027987,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080027987&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
