source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020240202821,검사용 커넥터,G01R 31/64|G01R 1/04|G01R 1/073|H01G 4/30|H01G 4/12,2024-12-31,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020240202821,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240202821&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150068173,이방 도전성 시트,G01R 1/07|H01B 5/16|H01B 1/22|H01R 11/01|G01R 1/073|G01R 31/28,2015-05-15,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020150068173,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150068173&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150169270,푸셔장치,G01R 31/28|G01R 31/26,2015-11-30,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020150169270,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150169270&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150169285,테스트용 러버 소켓,G01R 1/04|G01R 31/28,2015-11-30,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020150169285,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150169285&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160057822,검사용 소켓 및 도전성 입자,G01R 1/04|G01R 3/00|H01B 5/14|H01B 5/16|G01R 31/28,2016-05-11,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020160057822,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160057822&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160057823,검사용 소켓 및 도전성 입자,G01R 1/04|G01R 3/00|H01B 5/16|H01B 5/14|G01R 31/28,2016-05-11,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020160057823,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160057823&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170087823,전원 공급 장치 및 이를 포함하는 번인 테스트 장치,H02M 3/158|H02H 3/20|G01R 31/28,2017-07-11,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020170087823,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170087823&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170110659,탄소나노튜브가 포함된 검사용 소켓,G01R 1/067|G01R 1/073|G01R 1/04|G01R 31/28,2017-08-31,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020170110659,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170110659&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170110660,검사용 소켓 및 도전성 입자,G01R 1/067|G01R 1/073|G01R 1/04|G01R 31/28,2017-08-31,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020170110660,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170110660&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180010844,검사용 소켓,G01R 31/28|G01R 1/04,2018-01-29,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020180010844,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180010844&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180086717,검사용 도전 시트,G01R 1/073|G01R 1/067|G01R 31/28,2018-07-25,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020180086717,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180086717&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080034696,판형 도전입자를 포함한 실리콘 콘택터,G01R 1/067,2008-04-15,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020080034696,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080034696&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020097020916,"이방 도전성 커넥터, 프로브 부재 및 웨이퍼 검사 장치",H01R 11/01|H01B 5/16|G01R 1/073,2008-03-27,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020097020916,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020097020916&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100023409,"시트형 접속체, 그 시트형 접속체의 제조방법 및 테스트 소켓",H01R 43/18|G01R 1/04|G01R 1/067,2010-03-16,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020100023409,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100023409&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130162899,반도체 디바이스를 검사하기 위한 테스트 콘택터,G01R 1/04|G01R 1/067|G01R 31/28,2013-12-24,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020130162899,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130162899&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140011988,반도체 검사용 소켓의 판형 검사용 콘택터,G01R 1/067|G01R 31/28,2014-02-03,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020140011988,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140011988&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140109052,접속용 커넥터,G01R 1/04|G01R 31/26|H01R 11/01|H01R 13/24|H01R 43/00,2014-08-21,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020140109052,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140109052&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140141212,전기접속용 커넥터,G01R 1/073|G01R 31/26,2014-10-17,등록,등록,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020140141212,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140141212&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250144120,검사용 소켓,G01R 31/28|G01R 1/04,2025-10-01,공개,공개,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020250144120,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250144120&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180163473,접속핀 교체가 가능한 테스트용 소켓,G01R 1/04|G01R 3/00|G01R 31/28,2018-12-17,거절,거절,주식회사 아이에스시,1,BACKWARD_CITATION_ESTIMATED,1020180163473,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180163473&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
