source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020200115382,전해염의 제조방법,H01M 10/0568|C07F 19/00|C07F 1/02|C07F 5/02,2020-09-09,등록,등록,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200115382,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200115382&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200140447,유기 황 화합물의 제조방법,C07D 327/10|C07D 497/10,2020-10-27,등록,등록,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200140447,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200140447&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150061948,리튬 이차 전지용 전해액 및 이를 포함하는 리튬 이차 전지,H01M 10/0567|H01M 10/0568|H01M 10/0525,2015-04-30,등록,등록,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020150061948,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150061948&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150155005,전해질 및 이를 포함하는 리튬 이차 전지,H01M 10/0567|H01M 10/052,2015-11-05,등록,등록,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020150155005,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150155005&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210146817,식각 조성물 및 이를 이용한 집적회로 소자의 제조방법,C09K 13/06|C09K 13/08|H10P 50/00|H10P 50/28,2021-10-29,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210146817,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210146817&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210190905,화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법,C09G 1/02|C09K 3/14|H10P 50/00|B24B 37/04,2021-12-29,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210190905,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210190905&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220025960,화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법,C09G 1/02|C09G 1/04|C09K 3/14|H10P 50/00,2022-02-28,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220025960,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220025960&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220139425,"진공 기반 박막 개질제, 이를 포함한 박막 개질 조성물, 이를 이용한 박막 형성 방법, 이로부터 제조된 반도체 기판 및 반도체 소자",H10P 10/00|H10P 50/28|C23C 16/02|C23C 16/455,2022-10-26,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220139425,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220139425&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220189125,"산화 세륨 입자, 이를 포함하는 화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법",C09K 3/14|C09G 1/02|C01F 17/235|H10P 14/60,2022-12-29,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220189125,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220189125&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230147439,"박막 형성 방법, 이로부터 제조된 반도체 기판 및 반도체 소자",H10P 14/42|H10P 10/00|C23C 16/06|C23C 16/34|C23C 16/455,2023-10-31,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020230147439,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230147439&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240149439,금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법,C09G 1/02|C09K 3/14|H10P 14/40,2024-10-29,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240149439,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240149439&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240149440,금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법,C09G 1/02|C09K 3/14|H10P 14/40,2024-10-29,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240149440,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240149440&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240149441,금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법,C09G 1/02|C09K 3/14|H10P 14/40,2024-10-29,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240149441,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240149441&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240149442,금속막 연마를 위한 화학적 기계적 연마 슬러리 조성물 및 이를 이용한 연마 방법,C09G 1/02|C09K 3/14|H10P 14/40,2024-10-29,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240149442,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240149442&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240151750,"초박막, 초박막 형성 방법, 이로부터 제조된 반도체 기판 및 반도체 소자",H10P 14/42|C23C 16/08|C23C 16/30|C23C 16/455|C23C 16/44|H10W 20/00|H10P 10/00,2024-10-31,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240151750,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240151750&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240152402,화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법,C09G 1/02|C09K 3/14|H10P 14/40,2024-10-31,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240152402,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240152402&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240152403,화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법,C09G 1/02|C09K 3/14|H10P 14/40|C08K 3/22|C08K 5/17,2024-10-31,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240152403,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240152403&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240152933,세리아 연마 입자 세정용 조성물,C11D 7/28|C11D 7/26|C11D 7/32|C11D 7/34|H10P 10/00,2024-10-31,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240152933,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240152933&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240152934,세리아 연마 입자 세정용 조성물,C11D 7/28|C11D 7/26|C11D 7/32|C11D 7/34|H10P 10/00,2024-10-31,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240152934,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240152934&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240152993,세리아 연마 입자 세정용 조성물,C11D 7/32|C11D 7/36|C11D 7/28|C11D 7/26|H10P 10/00,2024-10-31,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240152993,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240152993&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240160483,실리콘 게르마늄 막 식각용 식각 조성물 및 이를 이용하는 집적회로 소자의 제조 방법,C09K 13/00|C09K 13/08|H10D 84/03|H10P 50/00,2024-11-12,공개,공개,삼성전자주식회사|솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240160483,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240160483&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250119032,"옥시던트 흡수제, 이를 이용한 박막 표면의 산화제어 방법, 이로부터 제조된 반도체 기판 및 반도체 소자",H10P 10/00|C23C 16/40|C23C 16/455,2025-08-26,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020250119032,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250119032&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250160555,고순도 아이오딘화수소의 정제방법,C01B 7/13|C23C 16/40|C23C 16/34|C23C 16/14|H10P 10/00|H10P 14/42,2025-10-30,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020250160555,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250160555&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090115471,구리막의 패턴 형성을 위한 식각액 조성물,C23F 1/18|C23F 1/16|C09K 13/04|C09K 13/06,2009-11-27,등록,등록,솔브레인홀딩스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020090115471,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090115471&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100036364,금속 배선용 식각액 조성물 및 이를 이용한 박막 트랜지스터 표시판의 제조방법,C09K 13/10,2010-04-20,등록,등록,삼성디스플레이 주식회사|솔브레인홀딩스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020100036364,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100036364&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140190303,용매 정제용 그래핀 멤브레인 필름과 그 제조방법 및 이를 이용한 용매 정제 시스템,B01D 71/02|B01D 67/00|B01D 69/02|B01D 69/10|C01B 32/182|C01B 32/192|B82Y 30/00|B82Y 40/00,2014-12-26,등록,등록,솔브레인 주식회사|서울대학교산학협력단,1,BACKWARD_CITATION_ESTIMATED,1020140190303,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140190303&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220141443,화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법,C09G 1/02|C09K 3/14|H10P 14/60|H10P 50/00|C01F 17/235,2022-10-28,취하,취하,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220141443,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220141443&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200142167,환상 설폰산 에스테르 화합물의 제조방법,C07D 327/04,2020-10-29,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200142167,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200142167&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200142869,유기 황 화합물의 인시츄 제조방법,C07D 327/10|C07D 497/10,2020-10-30,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200142869,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200142869&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200165826,식각 조성물 및 이를 이용한 반도체 소자의 제조방법,C09K 13/04,2020-12-01,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200165826,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200165826&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210081292,전지용 전해액 및 이를 포함하는 이차전지,H01M 10/0567|H01M 10/052,2021-06-23,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210081292,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210081292&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210105178,식각 조성물 및 이를 이용한 반도체 소자의 제조방법,C09K 13/04,2021-08-10,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210105178,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210105178&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210140443,전해액 및 이를 포함하는 이차전지,H01M 10/0567|H01M 10/052,2021-10-20,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210140443,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210140443&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220092156,"포토 리소그래피용 보호박막, 이를 포함하는 펠리클, 및 이의 제조방법",G03F 1/62|G03F 1/22,2022-07-26,공개,공개,삼성전자주식회사|솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220092156,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220092156&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220184375,"전해액 첨가제, 이를 포함하는 전지용 전해액 및 이를 포함하는 이차전지",H01M 10/0567|H01M 10/052,2022-12-26,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220184375,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220184375&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240144728,"전해액 첨가제, 이를 포함하는 전지용 전해액 및 이차전지",H01M 10/0567|H01M 10/0568|H01M 10/0569|H01M 10/42|H01M 10/052,2024-10-22,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240144728,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240144728&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250081561,"전해액 첨가제, 이를 포함하는 전지용 전해액 및 이를 포함하는 이차전지",H01M 10/0567|H01M 10/42|H01M 10/0569|H01M 10/0568|H01M 10/052,2025-06-20,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020250081561,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250081561&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250085679,"전해액 첨가제, 이를 포함하는 전지용 전해액 및 이를 포함하는 이차전지",H01M 10/0567|H01M 10/42|H01M 10/052,2025-06-27,공개,공개,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020250085679,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250085679&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160144764,이방 도전성 시트,G01R 1/073|G01R 1/067|G01R 31/28,2016-11-01,포기,포기,솔브레인멤시스(주),1,BACKWARD_CITATION_ESTIMATED,1020160144764,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160144764&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160144765,가이드 핀 완충부를 구비하는 이방 도전성 시트,G01R 1/073|G01R 1/04|G01R 1/067|G01R 31/28,2016-11-01,포기,포기,솔브레인멤시스(주),1,BACKWARD_CITATION_ESTIMATED,1020160144765,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160144765&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160145734,이방 도전성 시트,G01R 1/073|G01R 1/067|G01R 31/28,2016-11-03,포기,포기,솔브레인멤시스(주),1,BACKWARD_CITATION_ESTIMATED,1020160145734,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160145734&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020040054748,반도체 연마 슬러리용 첨가제 및 그 조성물,C09G 1/02|C09K 3/14|H10P 14/40|H10P 52/00|H10P 50/00,2004-07-14,소멸,소멸,솔브레인홀딩스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020040054748,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020040054748&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020050002769,음소 필체 이미지를 자동 조합하여 자동으로 자필 문장이미지를 형성하는 시스템 및 구현 방법,G06F 40/00|G06F 17/27|G06F 17/24,2005-01-12,취하,취하,(주)솔브레인,1,BACKWARD_CITATION_ESTIMATED,1020050002769,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020050002769&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200046599,폴리하이드록시스테아르산으로 표면개질된 세륨옥사이드 입자를 포함하는 자외선 차단제 조성물 및 이의 제조방법,A61K 8/19|A61K 8/29|A61K 8/27|A61Q 17/04|C01F 17/206,2020-04-17,거절,거절,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200046599,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200046599&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200046600,실리콘 유도체로 표면개질된 세륨옥사이드 입자를 포함하는 자외선 차단제 조성물 및 이의 제조방법,A61K 8/19|A61K 8/29|A61K 8/27|A61Q 17/04,2020-04-17,거절,거절,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200046600,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200046600&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200046603,세륨옥사이드 플레이크 및 표면개질된 세륨옥사이드 입자를 포함하는 자외선 차단제 조성물,A61K 8/19|A61K 8/02|A61Q 17/04,2020-04-17,거절,거절,솔브레인 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200046603,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200046603&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
