application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020247043253,1020250018396,,공개,공개,"습윤 조건하의 메탄 연소를 위한 금속-담지 촉매 시스템, 이의 제조 방법 및 이의 용도",우미코레 아게 운트 코 카게
1020247041158,1020250009496,,공개,공개,블랙 매스로부터의 니켈 및 코발트의 회수,유미코아
1020240067152,1020250169393,,공개,공개,고용융강도 엘라스토머를 혼합한 폴리프로필렌 발포시트 및 그 제조 방법,케미코첨단소재 주식회사
1020247002462,1020240023644,,공개,공개,폐수 처리를 위한 친환경적 방법,유미코아
1020267011269,1020260068109,,공개,공개,양극 활성 물질 및 양극 활성 물질을 제조하기 위한 방법,유미코아
1020240125994,1020260040134,,공개,공개,신속발육 비결핵 항산균 세포벽골격을 포함하는 면역증강 조성물과 그에 의한 제조 방법,충남대학교산학협력단|주식회사 미코라파
1020230012423,,1025264810000,등록,등록,웨이퍼 도금용 컵셀,하이쎄미코(주)
1020247033087,1020240158955,1029622240000,등록,등록,리튬 이온 재충전식 배터리용 양극 활물질로서의 리튬 풍부 망간계 산화물,유미코아|상뜨르 나쇼날 드 라 러쉐르쉬 샹띠피끄|유니베르시테 드 몽펠리에|에꼴 나쇼날 쉬페리에르 드 시미에 드 몽펠리에
1020060116640,,1008306240000,등록,등록,자동차 촉매 분할도포 장치 및 방법,한국유미코아촉매 유한책임회사
1020070092487,1020090027340,1008978540000,등록,등록,액체 화장료용 도포구,주식회사 케미코스
1020240150761,1020260063277,,공개,공개,초고압 등온 온간 등방압 성형장치,(주) 미코하이테크
1020230175586,1020250087737,,공개,공개,결핵균에 대한 살균면역을 유도하는 융합단백질을 포함하는 결핵 백신 조성물,주식회사 미코라파
1020247023391,1020240116551,1029607790000,등록,등록,금속 기판 및 보호층을 포함하는 음극,유미코아
1020060105104,1020080037873,,거절,거절,프로브 모듈 및 그의 제조 방법,주식회사 미코|(주) 미코에스앤피
1020130116755,,1014976080000,소멸,소멸,반도체 테스트 소켓 및 수직형 피치 컨버터 제조방법,주식회사 세미코어
1020060125740,1020080053788,1013066540000,소멸,소멸,"프로브 모듈 및 그 제조 방법, 상기 프로브 모듈을 갖는프로브 카드 및 그 제조 방법",(주) 미코에스앤피
1020060105122,1020080037879,,거절,거절,히터 및 이의 제조방법,주식회사 미코
1020070077652,1020090013482,,거절,거절,플라즈마 식각 장치,주식회사 미코
1020080019877,1020090094898,1014867550000,등록,등록,기판 지지 장치 및 이를 포함하는 기판 처리 장치,주식회사 미코
1020110030553,1020120086230,,취하,취하,기판 흡착 지지대 및 이를 이용한 기판 흡착 방법,주식회사 미코
1020030055868,1020040016394,1009612790000,소멸,소멸,도포법을 이용한 플라즈마처리 용기 내부재의 제조방법과그 방법으로 제조된 내부재,주식회사 미코
1020227035197,1020220150395,1028970410000,등록,등록,n형 도핑된 게르마늄 단결정 및 그로부터 유도된 웨이퍼,유미코아
1020060030252,1020070099188,1009847480000,등록,등록,"정전척, 조립형 정전 흡착 장치, 글라스 기판 접합 장치 및조립형 글라스 기판 접합 장치",주식회사 미코
1020060074048,1020080013052,1008140330000,소멸,소멸,왁스 결합 장치 및 이를 이용한 왁스 결합 방법,(주)미코엠에스티
1020090019052,1020100100269,,거절,거절,리프트 핀 및 이를 포함하는 웨이퍼 처리 장치,주식회사 미코
1020090100494,1020110043809,,취하,취하,프로브 카드용 기판 및 그 제조 방법,(주) 미코에스앤피
1020090107972,1020110051411,1016067290000,등록,등록,홀을 갖는 대상물을 세정하는 장치,(주)코미코
1020050001082,1020060080678,1006612540000,소멸,소멸,반도체 검사용 프로브 카드,(주) 미코에스앤피
1020210124972,,1024619950000,등록,등록,저열전도 샤프트를 구비하는 고온용 서셉터,주식회사 미코세라믹스
1020070088573,1020090022897,1010887330000,소멸,소멸,프로브 카드,(주) 미코에스앤피
1020050131659,1020070069463,1009799150000,소멸,소멸,정전척 및 히터,주식회사 미코
1020110088274,1020130025025,,취하,취하,정전척,주식회사 미코
1020040056857,1020060007696,1005500190000,소멸,소멸,아크 방지용 에지 돌출부를 갖는 세라믹 정전척 장치 및그 제조 방법,주식회사 미코
1020040045415,1020050120163,1006234280000,소멸,소멸,반도체 제조설비용 부품정보 제공시스템 및 부품정보제공방법,주식회사 미코
1020080081158,1020100022583,1011205990000,소멸,소멸,"세라믹 히터, 이의 제조 방법 및 이를 포함하는 박막 증착 장치",주식회사 미코
1020070086139,1020090021545,1008910250000,소멸,소멸,프로브 카드 구조체 및 그의 형성 방법,(주)미코엠에스티
1020080003843,1020090078063,1010410690000,소멸,소멸,세라믹 히터 및 이를 포함하는 기판 처리 장치,주식회사 미코
1020190095376,1020210016929,1024728640000,등록,등록,정전척 히터 및 그 제조방법,주식회사 미코세라믹스
1020080003840,1020090078061,1009911950000,소멸,소멸,기판 지지 유닛 및 이를 포함하는 기판 처리 장치,주식회사 미코
1020090077369,,1009973740000,등록,등록,정전척 및 이의 제조 방법,주식회사 미코
1020070073572,,1008797950000,등록,등록,프로브 카드의 니들 팁 형성 방법,(주)미코엠에스티
1020060118032,1020080048120,1010883460000,소멸,소멸,프로브 카드,주식회사 미코
1020187009571,1020180071257,1022013490000,등록,등록,우선 성장 배향을 갖는 전기도금 구리층의 제조 방법,"우미코레 쑤저우 세미컨덕터 머티리얼즈 캄파니, 리미티드"
1020200017759,,1021467860000,등록,등록,풀러렌을 포함하는 안티폴루션용 화장료 조성물,주식회사 아미코스메틱|한국세라믹기술원
1020177019121,1020170096137,,취하,취하,촉매 제조시 누출 탐지 공정,우미코레 아게 운트 코 카게
1020117018120,1020110118654,1016554930000,등록,등록,엔진 배기 가스용의 가스 열 교환기,발레오 테르미코 에스.에이.
1020107015978,1020100097742,1015728240000,소멸,소멸,배기 가스 내의 NOx를 처리하기 위한 방법 및 그를 위한 시스템,우미코레 아게 운트 코 카게
1020110019923,1020120101854,1013029660000,등록,등록,박막 증착 시스템을 이용한 방사선 검출 모듈,주식회사 에이엠티세미코어
1020107022525,1020100134644,1015427540000,소멸,소멸,SCR 촉매 수단에 의한 엔진 배기 가스들의 처리를 위한 배기 가스 정화 시스템,우미코레 아게 운트 코 카게
1020110012948,1020120092979,1011863420000,등록,등록,백금 및 팔라듐을 이용한 디젤자동차용 촉매의 제조방법,한국유미코아촉매 유한책임회사
1020200075600,,1022861970000,등록,등록,도어용 댐퍼장치,(주)미코인더스트리
1020197038770,1020200003275,,거절,거절,강화된 NO2 발생기용 구조적 디젤 산화 촉매,우미코레 아게 운트 코 카게
102019960035532,2019980022197,,거절,거절,샤프심케이스,(주)미코팬시
1020157017808,1020150093203,,거절,거절,구획화된 디젤 산화 촉매,우미코레 아게 운트 코 카게
1020140037007,,1014455250000,등록,등록,필터 프레임에 있어서의 필터 렌즈의 유지 기구,마루미코키 카부시키가이샤
1020137005353,1020130065694,1014478400000,등록,등록,알루미나로 건식 코팅된 양극재 전구체,유미코아
102019950001162,2019960026873,,거절,거절,견출장이형성된바인더,(주)미코팬시
1020167034187,1020170016846,1023266320000,소멸,소멸,기재를 코팅하기 위한 장치,우미코레 아게 운트 코 카게
102019950003131,2019960028530,,거절,거절,그림이내장된샤프펜,(주)미코팬시
1020220179025,1020240098205,,거절,거절,미역귀 발효물을 이용한 항염증용 조성물,주식회사 두래|주식회사 아미코스메틱
1020070043682,1020080098246,1014416130000,등록,등록,재조합 대장균을 이용한 라이코펜 생산 방법,아미코젠주식회사
1020200049552,1020210131135,1024402060000,등록,등록,아스퍼질러스 튜빙엔시스 효소액을 이용한 진세노사이드 컴파운드 케이 제조용 조성물 및 제조방법,아미코젠주식회사
1020107009259,1020100075968,1014969160000,소멸,소멸,질소 산화물 제거용 촉매 및 그것을 사용한 질소 산화물 제거 방법,유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드
1020070084418,1020090020031,1009826490000,등록,등록,"용사 코팅 방법, 이를 이용한 정전척 제조 방법 및 정전척",주식회사 미코
1020190094843,1020210016724,,거절,거절,물 리사이클링이 가능한 연료전지용 물탱크 및 이를 구비하는 연료전지 시스템,주식회사 미코파워
1020167007076,1020160045787,1023175900000,소멸,소멸,알킬인듐 화합물의 제조 방법 및 이의 용도,우미코레 아게 운트 코 카게
1020090034644,1020100115963,1010531010000,등록,등록,핫 프레스 소결용 몰드 및 그 제조방법,(주) 미코하이테크
1020117008048,1020110074861,1016139970000,소멸,소멸,배기 가스 정화용 촉매 및 그것을 이용한 정화 방법,유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드
1020097006485,1020090045412,1014364100000,등록,등록,금속 또는 세라믹 코어 물질을 포함하는 코어/쉘형 촉매 입자 및 이의 제조방법,우미코레 아게 운트 코 카게
1020200143069,,1022985340000,등록,등록,웨이셀라 사이베리아 균주를 접종하여 발효시킨 청보리 발효 추출물을 포함하는 피부 보습용 화장료 조성물,주식회사 아미코스메틱
1020190060781,,1021559630000,등록,등록,금형 테스트 및 유지보수용 금형 개폐기,주식회사 미코명진|한국알프스(주)
1020150033375,,1016539130000,등록,등록,배관용 멀티커플러,주식회사 미코명진
1020210147736,,1024213980000,등록,등록,HVOF에 의한 고밀도 YF3 코팅층의 제조방법 및 이를 통해 제조된 고밀도 YF3 HVOF 코팅층,(주)코미코
1020020017815,1020020077284,1008988810000,소멸,소멸,열복합 발전소 및 그의 운전 방법,우미코레 아게 운트 코 카게|비에스만 웨르케 겜바하 운트 코 카게
1020020037419,1020030003116,1008904070000,소멸,소멸,캐리어 구조체를 코팅하기 위한 방법,우미코레 아게 운트 코 카게
1020027011405,1020030003232,1006948300000,소멸,소멸,질소산화물 정화용 촉매,"아이씨티 코., 엘티디.|유미코어 쇼쿠바이 유에스에이 인코포레이티드"
1020010014345,1020010092397,1005926950000,소멸,소멸,배기가스 정제 촉매의 작업성 검사방법,우미코레 아게 운트 코 카게
1020010015914,1020010093713,1007761860000,소멸,소멸,단일층 고성능 촉매,우미코레 아게 운트 코 카게
1020067023758,1020070007929,1012694940000,소멸,소멸,다층 막-전극-어셈블리(ML-MEA) 및 이의 제조방법,우미코레 아게 운트 코 카게
1020067010589,1020060122878,1011604770000,소멸,소멸,대너 파이프,우미코레 아게 운트 코 카게
1020087015906,1020080087805,1012892150000,소멸,소멸,오메프라졸의 (에스)-엔안티오머의 제조 방법,"유니온 퀴미코 파르마세우티카, 에스.에이."
1020110138304,1020120071335,,거절,거절,적층판 열교환기,발레오 테르미코 에스.에이.
1020087001777,1020080022215,1008797130000,소멸,소멸,열 노화된 질소 산화물 저장 촉매 전환기의 재활성화 방법,우미코레 아게 운트 코 카게
1020087027440,1020080109080,1010581330000,소멸,소멸,내향성 네일용 네일 정형구,우에무라 후미코
1020147004743,1020140101719,,거절,거절,암호화 방식을 결합시키는 무선 인식 기술,미코 코포레이션
1020117001882,1020110038059,,취하,취하,높은 선택도 및 수율을 갖는 불균질 촉매되는 반응의 수행 방법,우미코레 아게 운트 코 카게
1019860000366,1019860005583,1000443010000,소멸,소멸,살충제조성물,미코겐 코포레이숀
1020117014483,1020110093908,,취하,취하,P-타입 투명 도전성 필름의 물리기상증착을 위한 타겟을 제조하기 위한 물질,유미코아
1020057008497,1020050072141,1007190740000,소멸,소멸,배기가스 정화용 촉매 및 배기가스의 정화 방법,"아이씨티 코., 엘티디.|유미코어 쇼쿠바이 유에스에이 인코포레이티드"
1020140091823,1020140109344,,거절,거절,산화촉매 및 그것을 이용한 배기가스 정화 시스템,유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드
1019950701653,1019950704523,1002206270000,소멸,소멸,금속코발트분말의제조방법,유미코아
1020137023557,1020130103830,,거절,거절,리튬 이온 배터리용 개선된 캐쏘드 조성물,유미코아
1020107015563,1020100108558,,취하,취하,개선된 가열 유닛을 갖는 무기 산화물 또는 미네랄로 제조된 멜트의 성형 장치,우미코레 아게 운트 코 카게
1020020075382,1020030044878,,거절,거절,희박 연소 엔진에서 나온 배기가스에서 질소산화물의 양을줄이기 위한 촉매,우미코레 아게 운트 코 카게
1020147011723,1020140072161,,취하,취하,"스테인레스 강 부품, 특히 가스용 열교환기의 노 납땜을 위한 솔더 재료",발레오 테르미코 에스.에이.
1020127017951,1020120123312,,취하,취하,후막 블로운 필름,다우 글로벌 테크놀로지스 엘엘씨|다우 브라질 인더스트리아 이 코메르시오 디 프로두토스 퀴미코스 엘티디에이.
1020117029258,1020120024721,,취하,취하,자력 증강 전자식 구동 장치,카네코 후미코
1020147024597,1020140115377,,거절,거절,촉매 컨버터 시스템 사용 방법,우미코레 아게 운트 코 카게
1020097018665,1020090119766,,거절,거절,일산화탄소의 메탄화를 위한 촉매로서 금속 도핑된 니켈 산화물,우미코레 아게 운트 코 카게
1020087031089,1020090034314,,거절,거절,실질적인 희박 연소 주행의 내연기관을 갖는 차량의 열적 변형된 산화질소 저장촉매의 차내 재활성화 방법,우미코레 아게 운트 코 카게
1020097013362,1020090094452,,취하,취하,희박 혼합 엔진의 배기 가스 시스템에서의 질소 산화물 저장 촉매 탈황 방법,우미코레 아게 운트 코 카게
