source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020240153040,역률 보상 회로의 전류 검출 장치,G01R 35/00|G01R 21/00|G01R 19/12|G01R 27/26|G01R 19/165|G01R 29/06|G01R 23/02,2024-10-31,등록,등록,어보브반도체 주식회사|국립목포해양대학교산학협력단,1,BACKWARD_CITATION_ESTIMATED,1020240153040,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240153040&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240165268,오프셋 자동제거 증폭기,H03F 3/45|H03F 1/26|H03F 3/00,2024-11-19,등록,등록,어보브반도체 주식회사|충남대학교산학협력단,1,BACKWARD_CITATION_ESTIMATED,1020240165268,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240165268&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250038101,하이 사이드 스위치 제어를 이용한 DC-LINK 대용량 캐퍼시터 충전 시스템 및 방법,H02J 7/00|H01M 10/44,2025-03-25,등록,등록,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020250038101,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250038101&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150175604,송신 전력을 조절하는 전자 장치 및 방법,H04B 1/3827|H04M 1/725|H04W 52/28|H04W 88/02,2015-12-10,등록,등록,삼성전자주식회사|어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020150175604,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150175604&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190005025,무선 전력 전송 수신단의 전류 복조 장치,H02J 50/10,2019-01-15,등록,등록,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020190005025,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190005025&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240085280,파워 온 리셋 회로,H03K 17/22|G06F 1/24,2024-06-28,공개,공개,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240085280,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240085280&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100024730,배터리 충전회로,H02J 7/00|H05K 9/00|H01M 10/42,2010-03-19,등록,등록,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020100024730,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100024730&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130036320,동적으로 클럭 속도를 관리하는 시스템 및 그 방법,H03K 5/19|H03K 5/15|H03K 5/1252|H03K 5/1534,2013-04-03,등록,등록,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020130036320,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130036320&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250211141,조도 센서에서의 환경 보상 방법 및 개선된 환경 보상 기능을 갖는 조도센서,G01J 1/02|G01J 1/44|G01J 1/04,2025-12-26,공개,공개,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020250211141,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250211141&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100097154,웰 바이어스 제어 회로 및 제어 방법,H03K 17/08|H10D 30/60,2010-10-06,소멸,소멸,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020100097154,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100097154&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210115502,조도 센서에서의 환경 보상 방법 및 개선된 환경 보상 기능을 갖는 조도센서,G01J 1/02|G01J 1/44|G01J 1/04,2021-08-31,거절,거절,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210115502,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210115502&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170027133,복수 기기의 저전력블루투스 연결방법,H04W 72/12|H04W 76/10|H04W 60/02,2017-03-02,소멸,소멸,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020170027133,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170027133&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170157993,채널 코딩이 적용된 블루투스 신호의 액세스 어드레스 검출 방법 및 그 블루투스 장치,H04L 1/00|H04W 8/26,2017-11-24,소멸,소멸,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020170157993,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170157993&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170160602,채널 코딩이 적용된 GFSK 신호의 연판정 복조 방법 및 그 방법을 사용하는 수신 장치,H04L 27/14|H04L 1/00|H04L 25/03,2017-11-28,소멸,소멸,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020170160602,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170160602&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170176732,구간합 궤환을 이용하는 반송파 주파수 오프셋 추정 방법 및 그 수신 장치,H04L 27/14|H04L 27/26,2017-12-21,소멸,소멸,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020170176732,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170176732&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170184494,이원 상관기와 구간합 궤환을 이용하여 반송파 주파수 오프셋 추정 및 패킷 검출을 동시에 수행하는 방법 및 그 수신 장치,H04L 27/14|H04L 25/06|H04L 27/00,2017-12-29,소멸,소멸,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020170184494,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170184494&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170184495,직교성을 갖는 동기 워드를 이용한 독립적인 패킷 검출 방법 및 그 수신 장치,H04L 27/14|H04L 1/00,2017-12-29,소멸,소멸,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020170184495,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170184495&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020040117196,저 잡음 증폭장치,H03F 1/26|H03F 1/56,2004-12-30,거절,거절,어보브반도체 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020040117196,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020040117196&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
