source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020220106037,고순도의 몰리브덴옥시할라이드를 연속적으로 제조하는 방법 및 그 시스템,C01G 39/04|B01J 19/00,2022-08-24,등록,등록,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020220106037,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220106037&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240036070,고순도 다이아이오도실란의 제조방법,C01B 33/107,2024-03-14,등록,등록,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020240036070,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240036070&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150170832,질소 건조식 글러브 박스,F26B 25/06|F26B 25/18|F26B 25/20|F26B 23/04,2015-12-02,등록,등록,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020150170832,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150170832&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150170834,화학 반응기 및 이를 포함하는 화학 반응 시스템,B01J 19/24|B01J 8/00,2015-12-02,등록,등록,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020150170834,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150170834&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170138477,아미노실란 전구체 화합물 및 이를 사용하는 박막 형성 방법,C07F 7/02|C23C 16/34|C23C 16/455,2017-10-24,등록,등록,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020170138477,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170138477&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180082116,4차 암모늄-시클로덱스트린 또는 그 유도체를 포함하는 포토레지스트 박리액 조성물,G03F 7/42|C11D 7/26|C11D 7/50,2018-07-16,등록,등록,(주)덕산테코피아|정병현,1,BACKWARD_CITATION_ESTIMATED,1020180082116,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180082116&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180150063,"감광성 수지 조성물, 필름 및 전자장치",G03F 7/037|G03F 7/033|G03F 7/038,2018-11-28,등록,등록,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020180150063,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180150063&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020070043366,하이드리도 알루미늄 보로하이드라이드 트리알킬아민착물의 제조방법,C07F 5/00|C07F 5/02|C07F 5/06|C23C 16/20,2007-05-04,등록,등록,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020070043366,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020070043366&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100014807,도전성 잉크 및 이를 이용한 전자소자,C09D 11/52|H01B 5/16|H01R 11/00,2010-02-18,등록,등록,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020100014807,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100014807&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110032552,비히클 조성물 및 이를 이용한 전도성 조성물,C08L 1/02|C08K 5/17|C08L 101/12|H01B 1/20|C08K 3/00|C09D 5/24,2011-04-08,등록,등록,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020110032552,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110032552&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240071136,테트라메틸실란의 합성 방법,C07F 7/08|C07F 7/20|C07F 5/06,2024-05-30,공개,공개,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020240071136,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240071136&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090058444,도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치,C09J 9/02|C09J 1/00|C09J 11/04|C09J 163/00|C09J 161/06|B82B 3/00,2009-06-29,취하,취하,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020090058444,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090058444&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110106423,방열성 에폭시 솔더링 플럭스 및 이를 이용한 반도체 소자 실장 방법,H10W 72/00|H10W 70/40,2011-10-18,취하,취하,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020110106423,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110106423&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170054245,포토레지스트 박리액 조성물,G03F 7/42|C11D 11/00|C11D 3/20|C11D 3/42|C11D 3/00|C11D 3/04,2017-04-27,거절,거절,(주)덕산테코피아|정병현,1,BACKWARD_CITATION_ESTIMATED,1020170054245,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170054245&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170138476,"지르코늄 금속을 함유하는 유기금속화합물, 그 제조방법 및 이를 사용하는 박막 형성 방법",C07F 7/00|C23C 16/40|C23C 16/455,2017-10-24,거절,거절,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020170138476,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170138476&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180026800,SiC 전구체 화합물 및 이를 사용하는 박막 형성 방법,C07F 7/10|C23C 16/36|C23C 16/455|C23C 16/40|C23C 16/44,2018-03-07,거절,거절,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020180026800,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180026800&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190002578,트리플루오로메탄을 재사용하여 트리플루오로요오드를 제조하는 방법 및 그 시스템,C07C 17/10|C07C 19/16,2019-01-09,거절,거절,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020190002578,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190002578&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190119979,아미노실란 화합물 및 이를 포함하는 실리콘 함유 박막 증착용 조성물,C07F 7/10|C23C 16/24|C23C 16/40|C23C 16/34|C23C 16/36|C23C 16/30|C23C 16/455,2019-09-27,거절,거절,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020190119979,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190119979&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020050048492,무연솔더크림용 금속분말 제조방법과 장치 및 그 금속분말,B22F 9/08,2005-06-07,소멸,소멸,(주)덕산테코피아,1,BACKWARD_CITATION_ESTIMATED,1020050048492,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020050048492&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
