source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020230136503,저유전 절연막 및 그 증착 방법,H10P 10/00|H10W 20/00,2023-10-13,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020230136503,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230136503&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230169002,오드 섹터 크기 지원을 제공하는 자동 테스트 장비 아키텍처,G01R 31/28|G01R 31/3185|G01R 31/01|G06F 13/42,2023-11-29,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020230169002,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230169002&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240113654,기판처리장치 및 기판처리방법,H10P 72/00|H10P 72/76,2024-08-23,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020240113654,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240113654&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020257027110,"합성 그래핀의 도핑을 포함하는, 큰-면적/웨이퍼 스케일 CMOS-양립 가능 2D-재료 인터칼레이션 도핑 툴, 프로세스, 및 방법",H01J 37/317|H01J 37/32|H10P 95/00|H10W 20/44,2024-01-12,등록,등록,"테스티네이션 2디 인코포레이티드.,",1,BACKWARD_CITATION_ESTIMATED,1020257027110,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020257027110&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170183373,발광소자의 보호막 증착방법,H10K 50/844|H10P 10/00|H10K 71/00,2017-12-29,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020170183373,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170183373&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170183523,정전척,H10P 72/70|H02N 13/00|B23Q 3/15,2017-12-29,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020170183523,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170183523&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190123778,기판 처리 방법,H10P 50/28|H10P 10/00|H10P 50/20,2019-10-07,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020190123778,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190123778&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020227003124,"처리 장치와 프로그램 및/또는 데이터 메모리를 포함하는 피시험 장치를 테스트하기 위한 자동 테스트 장비와, 테스트 제어기, 피시험 장치에 대한 하나 이상의 인터페이스 및 공유 메모리를 포함하는 자동 테스트 장비와, 피시험 장치를 테스트하기 위한 방법",G06F 11/273|G01R 31/319|G06F 11/263,2019-08-06,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020227003124,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020227003124&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060098126,DUT를 테스트하도록 구성되는 캐루셀과 이를 포함하는테스터 및 테스트 방법,G01R 31/26|H10P 74/00,2006-10-09,등록,등록,어드밴테스트 (싱가포르) 피티이. 엘티디.,1,BACKWARD_CITATION_ESTIMATED,1020060098126,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060098126&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020077024030,전자부품 시험장치,G01R 31/28|H10P 74/00|H10P 72/10|H10P 72/00|H10P 72/70,2006-10-27,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020077024030,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020077024030&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080051683,반도체 제조용 챔버,H10P 10/00|C23C 16/455|H01J 37/32,2008-06-02,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020080051683,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080051683&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020087016836,냉각순환통로를 구비한 기판반송용 로봇의 구동장치,H10P 72/70|H10P 72/76|H10P 10/00,2007-01-12,등록,등록,나부테스코 가부시키가이샤,1,BACKWARD_CITATION_ESTIMATED,1020087016836,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020087016836&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090093784,엔진 노크센서의 고장진단 방법,G01R 31/50|G01M 15/02|G01M 99/00|H01L 41/09,2009-10-01,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020090093784,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090093784&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090118131,"서셉터 접지유닛, 이를 이용하여 서셉터 접지의 가변방법 및 이를 갖는 공정챔버",H10P 14/24|H10P 72/70,2009-12-02,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020090118131,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090118131&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020097005314,"신호 생성 장치, 시험 장치 및 회로 디바이스",G01R 31/3183|G01R 31/26|H10P 74/00,2007-05-28,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020097005314,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020097005314&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020097026761,시험 장치,H10P 74/00,2008-06-25,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020097026761,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020097026761&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100041492,"접속 장치, 접속 방법, 시험 장치 및 스위치 장치",H10P 74/00|G01R 31/28,2010-05-03,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020100041492,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100041492&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020107026131,시험 장치 및 시험 방법,G01R 31/28|G06F 13/38,2008-08-29,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020107026131,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020107026131&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020107026136,"시험용 웨이퍼, 시험 시스템, 및, 반도체 웨이퍼",G01R 31/28|H10P 74/00,2008-06-02,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020107026136,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020107026136&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020117001764,테스트부유니트 및 테스트헤드,G01R 31/26|H10P 74/00,2008-09-26,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020117001764,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020117001764&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020117004021,시험 장치 및 제조 방법,H10P 74/00|G01R 31/28,2008-10-14,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020117004021,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020117004021&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120088324,솔리드 스테이트 드라이브 테스터에서 스토리지 인터페이스장치,G06F 11/273|G06F 11/263|G06F 13/14,2012-08-13,등록,등록,주식회사 유니테스트,1,BACKWARD_CITATION_ESTIMATED,1020120088324,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120088324&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120088328,솔리드 스테이트 드라이브 테스터에서 에러 발생장치,G06F 11/273|G06F 11/263|G06F 13/14,2012-08-13,등록,등록,주식회사 유니테스트,1,BACKWARD_CITATION_ESTIMATED,1020120088328,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120088328&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120088331,메모리 테스터에서 레이트 및 타이밍 발생장치,G06F 11/273|G06F 11/263|G06F 13/14,2012-08-13,등록,등록,주식회사 유니테스트,1,BACKWARD_CITATION_ESTIMATED,1020120088331,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120088331&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120088333,솔리드 스테이트 드라이브 테스트장치,G06F 11/273|G06F 11/263|G06F 13/14,2012-08-13,등록,등록,주식회사 유니테스트,1,BACKWARD_CITATION_ESTIMATED,1020120088333,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120088333&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120089388,테스트 데이터 분석 장치 및 방법,G06F 11/263,2012-08-16,등록,등록,주식회사 유니테스트,1,BACKWARD_CITATION_ESTIMATED,1020120089388,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120089388&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130116138,스토리지 테스트 장치에서 로직 블록 어드레스와 데이터 버퍼 주소를 이용한 불량 블록 검출 시스템,G06F 11/22|G06F 11/277|G06F 17/00,2013-09-30,등록,등록,주식회사 유니테스트,1,BACKWARD_CITATION_ESTIMATED,1020130116138,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130116138&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020137000503,로봇 아암,H10P 72/30|B25J 9/06,2011-05-24,등록,등록,나부테스코 가부시키가이샤,1,BACKWARD_CITATION_ESTIMATED,1020137000503,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020137000503&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200015124,부하와 차단기 사이의 전류량을 감지하는 비접촉 관통형 센서모듈,G01R 15/14|G01R 19/175|G01R 25/00,2020-02-07,등록,등록,주식회사테스|김형열,1,BACKWARD_CITATION_ESTIMATED,1020200015124,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200015124&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200051936,메모리 기반 통신 프로토콜을 사용하여 시뮬레이션된 장치를 테스트하기 위한 시스템 및 방법,G01R 31/3183|G01R 31/317,2020-04-29,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020200051936,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200051936&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200053633,모터를 진단하기 위한 방법 및 그 전자 장치,H02P 29/028|G01R 31/34|H02K 24/00|G01D 5/245,2020-05-06,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020200053633,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200053633&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200081105,홈 에너지 관리 시스템을 이용한 전기차량 공유 충전장치 및 그 방법,G06Q 50/40|G06Q 50/06|B60L 53/66,2020-07-01,등록,등록,(주)온테스트,1,BACKWARD_CITATION_ESTIMATED,1020200081105,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200081105&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200128144,차량 탑재용 급속 충방전 시스템 및 그 제어방법,B60L 53/10|B60L 53/16|B60L 53/30|B60L 53/24,2020-10-05,등록,등록,주식회사 이테스,1,BACKWARD_CITATION_ESTIMATED,1020200128144,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200128144&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200134531,시프트 바이 와이어 변속 시스템의 제어 장치 및 방법,F16H 61/16|F16H 61/18|F16H 61/12|F16H 61/04|F16H 59/10,2020-10-16,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020200134531,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200134531&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200180252,기판처리장치,H01J 37/32|H03H 7/40|C23C 16/505|C23C 16/54,2020-12-21,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020200180252,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200180252&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200182660,듀얼 퍼지시스템 진단 방법,F02D 41/00|F02M 25/08|F02D 41/22,2020-12-23,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020200182660,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200182660&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020207035537,"고주파 부품, 특히, 검사 대상 실리콘 포토닉 디바이스 검사를 위한 검사 배열체",G01R 31/28|G01R 1/073|G01R 1/04|G01R 23/02|G01R 31/01,2020-03-26,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020207035537,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020207035537&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210080048,"병렬 소켓 작동과 함께 능동형 열 인터포저(ATI) 또는 수동형 인터포저를 사용하는 테스트 장치, 및 통합 테스트 셀을 구성하는 방법",G01R 31/28,2021-06-21,등록,등록,어드반테스트 테스트 솔루션스 인코포레이티드,1,BACKWARD_CITATION_ESTIMATED,1020210080048,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210080048&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210102889,듀얼 클러치 변속기 시스템 및 그 제어 방법,F16H 61/688|F16H 57/00|F16H 63/32|F16H 57/01|F16H 61/12|F01P 7/02,2021-08-05,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020210102889,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210102889&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210108711,상태 감시 장치 및 유체압 구동 장치,F15B 19/00|F15B 15/28,2021-08-18,등록,등록,나부테스코 가부시키가이샤,1,BACKWARD_CITATION_ESTIMATED,1020210108711,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210108711&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210115598,태양광 발전이 가능한 전자기기,H02S 20/30|H02S 40/38|H02S 40/22|H02S 30/10|G09F 9/30,2021-08-31,등록,등록,주식회사 유니테스트,1,BACKWARD_CITATION_ESTIMATED,1020210115598,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210115598&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210123842,접이형 보행 보조기,A61H 3/04|B62B 3/00,2021-09-16,등록,등록,주식회사 테스크,1,BACKWARD_CITATION_ESTIMATED,1020210123842,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210123842&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210123936,고압 증기 멸균기,A61L 2/07|A61L 2/025|A61L 2/26,2021-09-16,등록,등록,주식회사 테스트원,1,BACKWARD_CITATION_ESTIMATED,1020210123936,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210123936&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210131052,대량 병렬 테스팅을 위한 열 솔루션,G01R 31/28,2021-10-01,등록,등록,어드반테스트 테스트 솔루션스 인코포레이티드,1,BACKWARD_CITATION_ESTIMATED,1020210131052,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210131052&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210145534,디지털화 된 참고서의 요소 추출 시스템 및 그 방법,G06V 30/413|G06V 30/414|G06V 10/40,2021-10-28,등록,등록,주식회사 테스트뱅크,1,BACKWARD_CITATION_ESTIMATED,1020210145534,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210145534&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210186668,장치 테스트를 위한 다중 입력 다중 구역 열 제어,G01R 31/28,2021-12-24,등록,등록,어드반테스트 테스트 솔루션스 인코포레이티드,1,BACKWARD_CITATION_ESTIMATED,1020210186668,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210186668&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
