application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020100138762,1020120076974,,거절,거절,기판처리장치 및 그에 사용되는 커버부재 및 기판처리방법,주식회사 원익아이피에스
1020190140017,1020210054193,1026824620000,등록,등록,스로틀밸브 및 그를 가지는 기판처리장치,주식회사 원익아이피에스
1020120023981,1020130102835,1018313140000,소멸,소멸,기판처리장치의 마스크홀딩어셈블리 및 그를 가지는 기판처리장치,주식회사 원익아이피에스
1020160088197,1020180007227,1021337130000,등록,등록,기판 처리 장치 및 기판 처리 방법,주식회사 원익아이피에스
1020210153708,1020230067944,1028160490000,등록,등록,기판처리방법,주식회사 원익아이피에스
1020200178833,1020220088118,1026735370000,등록,등록,반도체 소자의 제조 방법,주식회사 원익아이피에스
1020220125969,1020240046948,1028974230000,등록,등록,기판처리방법,주식회사 원익아이피에스
1020140158671,1020160057718,1019578320000,소멸,소멸,기판처리장치,주식회사 원익아이피에스
1020180141509,1020200057300,1025122090000,등록,등록,기판처리장치,주식회사 원익아이피에스
1020160074593,1020170141483,1021363710000,등록,등록,리니어소스 및 이를 포함하는 박막증착장치,주식회사 원익아이피에스
1020240144439,1020250063740,,공개,공개,기판처리장치 및 기판처리방법,주식회사 원익아이피에스
1020190104918,1020210025223,1027827660000,등록,등록,기판 처리 장치 및 기판 처리 방법,주식회사 원익아이피에스
1020240018363,1020250122290,,공개,공개,세정 기능을 갖는 스로틀밸브 어셈블리 및 이를 포함하는 기판 처리 장치,주식회사 원익아이피에스
1020170170488,1020190070033,,거절,거절,박막 두께 측정 장치 및 방법,주식회사 원익아이피에스
1020210180606,1020230092070,,취하,취하,반도체 제조용 가스공급 장치,주식회사 원익아이피에스
1020190154574,1020210066076,1027334600000,등록,등록,플라즈마 처리 장치 및 그 제어방법,주식회사 원익아이피에스
1020190067965,1020200141234,1027870580000,등록,등록,얼라인모듈,주식회사 원익아이피에스
1020220177147,1020240095653,1028966840000,등록,등록,실리콘 산화막 형성 방법,주식회사 원익아이피에스
1020210185808,1020230096374,1028479430000,등록,등록,기판 처리 방법,주식회사 원익아이피에스
1020210136004,1020230052681,,취하,취하,기판 지지 장치 및 이를 포함하는 기판 처리 장치,주식회사 원익아이피에스
1020220117284,1020240038439,,공개,공개,가스 분배 클램프 및 이를 포함하는 기판 처리 장치,주식회사 원익아이피에스
1020200066425,1020210149411,,취하,취하,박막 증착 방법,주식회사 원익아이피에스
1020160158070,1020180059609,1021792810000,등록,등록,"박막 증착 장치, 이를 포함하는 기판 처리 시스템 및 박막 증착 방법",주식회사 원익아이피에스
1020110141239,1020130073409,1017136310000,등록,등록,증발히터 고정부재를 포함하는 증발원,주식회사 원익아이피에스
1020210185241,1020230095599,1028569070000,등록,등록,서셉터 및 그를 포함하는 기판처리장치,주식회사 원익아이피에스
1020120094412,1020140030412,,취하,취하,스토커 챔버,주식회사 원익아이피에스
1020220020340,1020230123320,,공개,공개,기판 지지 장치 및 이를 포함하는 기판 처리 장치,주식회사 원익아이피에스
1020120092146,1020140026724,,거절,거절,박막 제조 방법 및 기판 처리 장치,주식회사 원익아이피에스
1020200112893,1020220031219,1028106720000,등록,등록,기판 처리 장치,주식회사 원익아이피에스
1020210037483,1020220132322,1028235110000,등록,등록,기판처리장치 및 이를 이용한 기판처리방법,주식회사 원익아이피에스
1020180101769,1020200026341,1025153910000,등록,등록,반도체 소자의 제조방법,주식회사 원익아이피에스
1020150163271,1020170059211,1020581060000,등록,등록,반도체 소자의 제조방법,주식회사 원익아이피에스
1020160145752,1020180049840,1022284120000,등록,등록,하드 마스크 제조방법,주식회사 원익아이피에스
1020190141994,1020210055483,1026713350000,등록,등록,기판 처리 장치,주식회사 원익아이피에스
1020120041608,1020130118605,,취하,취하,기화기 및 이를 구비하는 기판처리장치,주식회사 원익아이피에스
1020220052914,1020230153555,,취하,취하,반응 부산물 포집장치와 반응 부산물 포집방법 및 이를 포함하는 기판 처리 시스템,주식회사 원익아이피에스
1020100128371,1020120066991,,거절,거절,샤워헤드 및 이를 구비한 진공처리장치,주식회사 원익아이피에스
1020180008225,1020190089553,1024232670000,등록,등록,히터 및 기판처리 장치,주식회사 원익아이피에스
1020240044669,,1028603480000,등록,등록,기판처리방법,주식회사 원익아이피에스
1020120005398,1020130084541,,거절,거절,항온장치 및 이를 포함하는 반도체 제조장치,주식회사 원익아이피에스
1020200068465,1020210151532,1027573920000,등록,등록,튜브피팅유닛 및 이를 포함하는 기판처리장치,주식회사 원익아이피에스
1020110142077,1020130074169,1018023920000,등록,등록,기판처리시스템,주식회사 원익아이피에스
1020120041606,1020130118603,1018041250000,등록,등록,기판처리장치,주식회사 원익아이피에스
1020120102643,1020140037336,1019079740000,등록,등록,기판 처리 장치 및 기판 처리 방법,주식회사 원익아이피에스
1020150058313,1020160127294,1020460840000,등록,등록,기판처리장치,주식회사 원익아이피에스
1020200082737,1020220005201,,취하,취하,기판 처리 장치 및 이를 이용한 박막 증착 방법,주식회사 원익아이피에스
1020200066659,1020210149511,,취하,취하,기판처리장치,주식회사 원익아이피에스
1020200030859,1020210115297,,취하,취하,기판 처리 장치의 시즈닝 처리 방법,주식회사 원익아이피에스
1020130107922,1020150029146,,취하,취하,박막증착장치,주식회사 원익아이피에스
1020110132148,1020130065332,,거절,거절,증착 장치 및 이를 이용한 기판 처리 방법,주식회사 원익아이피에스
1020150130635,1020170032780,,거절,거절,리니어소스 및 그를 가지는 기판처리장치,주식회사 원익아이피에스
1020120123325,1020140056882,,거절,거절,박막 증착 챔버,주식회사 원익아이피에스
1020110132150,1020130065334,,거절,거절,증착 장치 및 이를 이용한 기판 처리 방법,주식회사 원익아이피에스
1020120066423,1020130099780,,거절,거절,박막 증착 장치 및 박막 증착 방법,주식회사 원익아이피에스
1020120155650,1020140085857,1019363080000,소멸,소멸,박막증착장치,주식회사 원익아이피에스
1020030021010,1020040086659,1004578290000,소멸,소멸,엘이디를 이용한 간판용 조명장치,주식회사 원익아이피에스
1020180135428,1020180122985,,취하,취하,가스 공급 및 배기 장치,주식회사 원익아이피에스
1020110135859,1020130068576,1017543560000,소멸,소멸,"증발원, 증착물질 공급장치, 및 이를 포함하는 증착장치",주식회사 원익아이피에스
1020130105525,1020150026539,1018699490000,소멸,소멸,복합막 증착방법 및 기판 처리 장치,주식회사 원익아이피에스
1020180112754,1020200033458,,취하,취하,리니어소스 및 그를 가지는 기판처리장치,주식회사 원익아이피에스
1020180112753,1020200033457,,취하,취하,리니어소스 및 그를 가지는 기판처리장치,주식회사 원익아이피에스
1020160159566,1020180061472,,거절,거절,플라즈마 원자층 증착법을 이용한 박막 증착 방법,주식회사 원익아이피에스
1020160098145,1020180014594,,거절,거절,티타늄 박막 형성 방법,주식회사 원익아이피에스
1020150140809,1020170041410,,취하,취하,상부리드의 이송장치,주식회사 원익아이피에스
1020170097291,1020170091570,,취하,취하,히터,주식회사 원익아이피에스
1020130066014,1020140144369,,취하,취하,"비접촉식 기판 평탄화 장치와, 비접촉식 기판 평탄화 방법과, 이를 이용한 레이져 가공 시스템 및 레이져 가공 방법",주식회사 원익아이피에스
1020130076977,1020150004469,,취하,취하,이물질 흡입 장치를 갖는 레이져 가공 장치 및 레이져 가공 방법,주식회사 원익아이피에스
1020130076976,1020150004468,,취하,취하,기판 플립형 레이져 가공 장치 및 레이져 가공 방법,주식회사 원익아이피에스
1020110123045,1020130009563,,거절,거절,진공처리장치,주식회사 원익아이피에스
1020120075757,1020140008751,,거절,거절,알루미늄-실리콘 화합물의 증착방법 및 그 증착장치,주식회사 원익아이피에스
1020130066015,1020140144370,,취하,취하,저온 흡착 장치를 갖는 레이져 가공 장치 및 레이져 가공 방법,주식회사 원익아이피에스
1020120150262,1020140080997,,거절,거절,박막 증착 장치,주식회사 원익아이피에스
1020130082458,1020150008318,,취하,취하,"레이져 스테이지 장치와, 이를 갖는 레이져 가공 장치 및 레이져 스테이지 장치의 제어방법",주식회사 원익아이피에스
1020120074758,1020140007623,,거절,거절,리니어 소스 및 이를 구비하는 증착장치,주식회사 원익아이피에스
